,date,country,cases
833,2021-08-29,AT125,69.0
834,2021-09-05,AT125,81.0
835,2021-09-12,AT125,85.0
836,2021-09-19,AT125,72.0
837,2021-09-26,AT125,76.0
838,2021-10-03,AT125,104.0
839,2021-10-10,AT125,91.0
840,2021-10-17,AT125,129.0
841,2021-10-24,AT125,206.0
842,2021-10-31,AT125,332.0
843,2021-11-07,AT125,566.0
844,2021-11-14,AT125,653.0
845,2021-11-21,AT125,776.0
846,2021-11-28,AT125,797.0
847,2021-12-05,AT125,502.0
848,2021-12-12,AT125,300.0
849,2021-12-19,AT125,189.0
850,2021-12-26,AT125,96.0
851,2022-01-02,AT125,191.0
852,2022-01-09,AT125,277.0
853,2022-01-16,AT125,
854,2022-01-23,AT125,
855,2022-01-30,AT125,
856,2020-01-19,AT126,
857,2020-01-26,AT126,
858,2020-02-02,AT126,
859,2020-02-09,AT126,
860,2020-02-16,AT126,
861,2020-02-23,AT126,
862,2020-03-01,AT126,2.0
863,2020-03-08,AT126,31.0
864,2020-03-15,AT126,35.0
865,2020-03-22,AT126,79.0
866,2020-03-29,AT126,115.0
867,2020-04-05,AT126,67.0
868,2020-04-12,AT126,47.0
869,2020-04-19,AT126,19.0
870,2020-04-26,AT126,15.0
871,2020-05-03,AT126,14.0
872,2020-05-10,AT126,10.0
873,2020-05-17,AT126,9.0
874,2020-05-24,AT126,10.0
875,2020-05-31,AT126,2.0
876,2020-06-07,AT126,8.0
877,2020-06-14,AT126,5.0
878,2020-06-21,AT126,9.0
879,2020-06-28,AT126,3.0
880,2020-07-05,AT126,5.0
881,2020-07-12,AT126,7.0
882,2020-07-19,AT126,11.0
883,2020-07-26,AT126,25.0
884,2020-08-02,AT126,19.0
885,2020-08-09,AT126,18.0
886,2020-08-16,AT126,40.0
887,2020-08-23,AT126,41.0
888,2020-08-30,AT126,54.0
889,2020-09-06,AT126,74.0
890,2020-09-13,AT126,80.0
891,2020-09-20,AT126,170.0
892,2020-09-27,AT126,136.0
893,2020-10-04,AT126,149.0
894,2020-10-11,AT126,240.0
895,2020-10-18,AT126,272.0
896,2020-10-25,AT126,494.0
897,2020-11-01,AT126,716.0
898,2020-11-08,AT126,971.0
899,2020-11-15,AT126,829.0
900,2020-11-22,AT126,600.0
901,2020-11-29,AT126,495.0
902,2020-12-06,AT126,377.0
903,2020-12-13,AT126,301.0
904,2020-12-20,AT126,357.0
905,2020-12-27,AT126,365.0
906,2021-01-03,AT126,397.0
907,2021-01-10,AT126,401.0
908,2021-01-17,AT126,347.0
909,2021-01-24,AT126,305.0
910,2021-01-31,AT126,362.0
911,2021-02-07,AT126,314.0
912,2021-02-14,AT126,300.0
913,2021-02-21,AT126,442.0
914,2021-02-28,AT126,529.0
915,2021-03-07,AT126,570.0
916,2021-03-14,AT126,533.0
917,2021-03-21,AT126,668.0
918,2021-03-28,AT126,636.0
919,2021-04-04,AT126,662.0
920,2021-04-11,AT126,439.0
921,2021-04-18,AT126,374.0
922,2021-04-25,AT126,328.0
923,2021-05-02,AT126,236.0
924,2021-05-09,AT126,171.0
925,2021-05-16,AT126,111.0
926,2021-05-23,AT126,148.0
927,2021-05-30,AT126,112.0
928,2021-06-06,AT126,91.0
929,2021-06-13,AT126,55.0
930,2021-06-20,AT126,40.0
931,2021-06-27,AT126,21.0
932,2021-07-04,AT126,22.0
933,2021-07-11,AT126,28.0
934,2021-07-18,AT126,54.0
935,2021-07-25,AT126,70.0
936,2021-08-01,AT126,91.0
937,2021-08-08,AT126,98.0
938,2021-08-15,AT126,164.0
939,2021-08-22,AT126,231.0
940,2021-08-29,AT126,214.0
941,2021-09-05,AT126,249.0
942,2021-09-12,AT126,346.0
943,2021-09-19,AT126,279.0
944,2021-09-26,AT126,252.0
945,2021-10-03,AT126,249.0
946,2021-10-10,AT126,327.0
947,2021-10-17,AT126,284.0
948,2021-10-24,AT126,467.0
949,2021-10-31,AT126,777.0
950,2021-11-07,AT126,1217.0
951,2021-11-14,AT126,1533.0
952,2021-11-21,AT126,1608.0
953,2021-11-28,AT126,1476.0
954,2021-12-05,AT126,898.0
955,2021-12-12,AT126,568.0
956,2021-12-19,AT126,406.0
957,2021-12-26,AT126,385.0
958,2022-01-02,AT126,603.0
959,2022-01-09,AT126,950.0
960,2022-01-16,AT126,
961,2022-01-23,AT126,
962,2022-01-30,AT126,
963,2020-01-19,AT127,
964,2020-01-26,AT127,
965,2020-02-02,AT127,
966,2020-02-09,AT127,
967,2020-02-16,AT127,
968,2020-02-23,AT127,
969,2020-03-01,AT127,0.0
970,2020-03-08,AT127,0.0
971,2020-03-15,AT127,25.0
972,2020-03-22,AT127,77.0
973,2020-03-29,AT127,120.0
974,2020-04-05,AT127,77.0
975,2020-04-12,AT127,51.0
976,2020-04-19,AT127,18.0
977,2020-04-26,AT127,7.0
978,2020-05-03,AT127,11.0
979,2020-05-10,AT127,14.0
980,2020-05-17,AT127,19.0
981,2020-05-24,AT127,23.0
982,2020-05-31,AT127,10.0
983,2020-06-07,AT127,4.0
984,2020-06-14,AT127,16.0
985,2020-06-21,AT127,8.0
986,2020-06-28,AT127,18.0
987,2020-07-05,AT127,8.0
988,2020-07-12,AT127,13.0
989,2020-07-19,AT127,21.0
990,2020-07-26,AT127,24.0
991,2020-08-02,AT127,32.0
992,2020-08-09,AT127,30.0
993,2020-08-16,AT127,56.0
994,2020-08-23,AT127,71.0
995,2020-08-30,AT127,71.0
996,2020-09-06,AT127,84.0
997,2020-09-13,AT127,173.0
998,2020-09-20,AT127,176.0
999,2020-09-27,AT127,185.0
1000,2020-10-04,AT127,245.0
1001,2020-10-11,AT127,339.0
1002,2020-10-18,AT127,351.0
1003,2020-10-25,AT127,590.0
1004,2020-11-01,AT127,962.0
1005,2020-11-08,AT127,1201.0
1006,2020-11-15,AT127,1142.0
1007,2020-11-22,AT127,903.0
1008,2020-11-29,AT127,709.0
1009,2020-12-06,AT127,734.0
1010,2020-12-13,AT127,592.0
1011,2020-12-20,AT127,554.0
1012,2020-12-27,AT127,465.0
1013,2021-01-03,AT127,531.0
1014,2021-01-10,AT127,526.0
1015,2021-01-17,AT127,433.0
1016,2021-01-24,AT127,403.0
1017,2021-01-31,AT127,340.0
1018,2021-02-07,AT127,367.0
1019,2021-02-14,AT127,421.0
1020,2021-02-21,AT127,601.0
1021,2021-02-28,AT127,841.0
1022,2021-03-07,AT127,919.0
1023,2021-03-14,AT127,944.0
1024,2021-03-21,AT127,1168.0
1025,2021-03-28,AT127,1033.0
1026,2021-04-04,AT127,1005.0
1027,2021-04-11,AT127,695.0
1028,2021-04-18,AT127,600.0
1029,2021-04-25,AT127,462.0
1030,2021-05-02,AT127,312.0
1031,2021-05-09,AT127,170.0
1032,2021-05-16,AT127,135.0
1033,2021-05-23,AT127,122.0
1034,2021-05-30,AT127,86.0
1035,2021-06-06,AT127,58.0
1036,2021-06-13,AT127,58.0
1037,2021-06-20,AT127,65.0
1038,2021-06-27,AT127,61.0
1039,2021-07-04,AT127,32.0
1040,2021-07-11,AT127,46.0
1041,2021-07-18,AT127,77.0
1042,2021-07-25,AT127,82.0
1043,2021-08-01,AT127,108.0
1044,2021-08-08,AT127,108.0
1045,2021-08-15,AT127,214.0
1046,2021-08-22,AT127,258.0
1047,2021-08-29,AT127,329.0
1048,2021-09-05,AT127,500.0
1049,2021-09-12,AT127,602.0
1050,2021-09-19,AT127,507.0
1051,2021-09-26,AT127,409.0
1052,2021-10-03,AT127,451.0
1053,2021-10-10,AT127,398.0
1054,2021-10-17,AT127,553.0
1055,2021-10-24,AT127,653.0
1056,2021-10-31,AT127,1015.0
1057,2021-11-07,AT127,1535.0
1058,2021-11-14,AT127,2260.0
1059,2021-11-21,AT127,2730.0
1060,2021-11-28,AT127,2382.0
1061,2021-12-05,AT127,1518.0
1062,2021-12-12,AT127,841.0
1063,2021-12-19,AT127,566.0
1064,2021-12-26,AT127,516.0
1065,2022-01-02,AT127,795.0
1066,2022-01-09,AT127,1109.0
1067,2022-01-16,AT127,
1068,2022-01-23,AT127,
1069,2022-01-30,AT127,
1070,2020-01-19,AT130,
1071,2020-01-26,AT130,
1072,2020-02-02,AT130,
1073,2020-02-09,AT130,
1074,2020-02-16,AT130,
1075,2020-02-23,AT130,
1076,2020-03-01,AT130,9.0
1077,2020-03-08,AT130,23.0
1078,2020-03-15,AT130,95.0
1079,2020-03-22,AT130,349.0
1080,2020-03-29,AT130,686.0
1081,2020-04-05,AT130,580.0
1082,2020-04-12,AT130,308.0
1083,2020-04-19,AT130,194.0
1084,2020-04-26,AT130,151.0
1085,2020-05-03,AT130,173.0
1086,2020-05-10,AT130,141.0
1087,2020-05-17,AT130,243.0
1088,2020-05-24,AT130,159.0
1089,2020-05-31,AT130,157.0
1090,2020-06-07,AT130,167.0
1091,2020-06-14,AT130,115.0
1092,2020-06-21,AT130,152.0
1093,2020-06-28,AT130,135.0
1094,2020-07-05,AT130,228.0
1095,2020-07-12,AT130,183.0
1096,2020-07-19,AT130,279.0
1097,2020-07-26,AT130,307.0
1098,2020-08-02,AT130,360.0
1099,2020-08-09,AT130,365.0
1100,2020-08-16,AT130,612.0
1101,2020-08-23,AT130,907.0
1102,2020-08-30,AT130,869.0
1103,2020-09-06,AT130,1100.0
1104,2020-09-13,AT130,1921.0
1105,2020-09-20,AT130,2327.0
1106,2020-09-27,AT130,2104.0
1107,2020-10-04,AT130,2381.0
1108,2020-10-11,AT130,2893.0
1109,2020-10-18,AT130,2697.0
1110,2020-10-25,AT130,4327.0
1111,2020-11-01,AT130,6438.0
1112,2020-11-08,AT130,6240.0
1113,2020-11-15,AT130,8139.0
1114,2020-11-22,AT130,6025.0
1115,2020-11-29,AT130,4509.0
1116,2020-12-06,AT130,3735.0
1117,2020-12-13,AT130,3214.0
1118,2020-12-20,AT130,2399.0
1119,2020-12-27,AT130,2209.0
1120,2021-01-03,AT130,2235.0
1121,2021-01-10,AT130,2437.0
1122,2021-01-17,AT130,2029.0
1123,2021-01-24,AT130,1812.0
1124,2021-01-31,AT130,1854.0
1125,2021-02-07,AT130,1696.0
1126,2021-02-14,AT130,2057.0
1127,2021-02-21,AT130,2581.0
1128,2021-02-28,AT130,3455.0
1129,2021-03-07,AT130,4108.0
1130,2021-03-14,AT130,4585.0
1131,2021-03-21,AT130,5850.0
1132,2021-03-28,AT130,6024.0
1133,2021-04-04,AT130,5648.0
1134,2021-04-11,AT130,4767.0
1135,2021-04-18,AT130,4555.0
1136,2021-04-25,AT130,3370.0
1137,2021-05-02,AT130,2728.0
1138,2021-05-09,AT130,1702.0
1139,2021-05-16,AT130,1159.0
1140,2021-05-23,AT130,803.0
1141,2021-05-30,AT130,589.0
1142,2021-06-06,AT130,552.0
1143,2021-06-13,AT130,563.0
1144,2021-06-20,AT130,459.0
1145,2021-06-27,AT130,320.0
1146,2021-07-04,AT130,330.0
1147,2021-07-11,AT130,481.0
1148,2021-07-18,AT130,691.0
1149,2021-07-25,AT130,713.0
1150,2021-08-01,AT130,922.0
1151,2021-08-08,AT130,973.0
1152,2021-08-15,AT130,1608.0
1153,2021-08-22,AT130,2314.0
1154,2021-08-29,AT130,2735.0
1155,2021-09-05,AT130,3269.0
1156,2021-09-12,AT130,4085.0
1157,2021-09-19,AT130,4039.0
1158,2021-09-26,AT130,3157.0
1159,2021-10-03,AT130,2971.0
1160,2021-10-10,AT130,2745.0
1161,2021-10-17,AT130,2537.0
1162,2021-10-24,AT130,3433.0
1163,2021-10-31,AT130,4298.0
1164,2021-11-07,AT130,7355.0
1165,2021-11-14,AT130,9160.0
1166,2021-11-21,AT130,11703.0
1167,2021-11-28,AT130,9251.0
1168,2021-12-05,AT130,6559.0
1169,2021-12-12,AT130,4504.0
1170,2021-12-19,AT130,3435.0
1171,2021-12-26,AT130,3499.0
1172,2022-01-02,AT130,6442.0
1173,2022-01-09,AT130,9487.0
1174,2022-01-16,AT130,
1175,2022-01-23,AT130,
1176,2022-01-30,AT130,
1177,2020-01-19,AT211,
1178,2020-01-26,AT211,
1179,2020-02-02,AT211,
1180,2020-02-09,AT211,
1181,2020-02-16,AT211,
1182,2020-02-23,AT211,
1183,2020-03-01,AT211,0.0
1184,2020-03-08,AT211,0.0
1185,2020-03-15,AT211,6.0
1186,2020-03-22,AT211,53.0
1187,2020-03-29,AT211,77.0
1188,2020-04-05,AT211,29.0
1189,2020-04-12,AT211,30.0
1190,2020-04-19,AT211,3.0
1191,2020-04-26,AT211,4.0
1192,2020-05-03,AT211,0.0
1193,2020-05-10,AT211,1.0
1194,2020-05-17,AT211,0.0
1195,2020-05-24,AT211,1.0
1196,2020-05-31,AT211,3.0
1197,2020-06-07,AT211,0.0
1198,2020-06-14,AT211,1.0
1199,2020-06-21,AT211,3.0
1200,2020-06-28,AT211,3.0
1201,2020-07-05,AT211,3.0
1202,2020-07-12,AT211,10.0
1203,2020-07-19,AT211,2.0
1204,2020-07-26,AT211,3.0
1205,2020-08-02,AT211,6.0
1206,2020-08-09,AT211,15.0
1207,2020-08-16,AT211,63.0
1208,2020-08-23,AT211,29.0
1209,2020-08-30,AT211,18.0
1210,2020-09-06,AT211,5.0
1211,2020-09-13,AT211,20.0
1212,2020-09-20,AT211,49.0
1213,2020-09-27,AT211,60.0
1214,2020-10-04,AT211,33.0
1215,2020-10-11,AT211,93.0
1216,2020-10-18,AT211,168.0
1217,2020-10-25,AT211,248.0
1218,2020-11-01,AT211,616.0
1219,2020-11-08,AT211,1110.0
1220,2020-11-15,AT211,1724.0
1221,2020-11-22,AT211,1536.0
1222,2020-11-29,AT211,1243.0
1223,2020-12-06,AT211,802.0
1224,2020-12-13,AT211,771.0
1225,2020-12-20,AT211,605.0
1226,2020-12-27,AT211,588.0
1227,2021-01-03,AT211,500.0
1228,2021-01-10,AT211,463.0
1229,2021-01-17,AT211,322.0
1230,2021-01-24,AT211,369.0
1231,2021-01-31,AT211,302.0
1232,2021-02-07,AT211,318.0
1233,2021-02-14,AT211,313.0
1234,2021-02-21,AT211,331.0
1235,2021-02-28,AT211,429.0
1236,2021-03-07,AT211,495.0
1237,2021-03-14,AT211,614.0
1238,2021-03-21,AT211,492.0
1239,2021-03-28,AT211,561.0
1240,2021-04-04,AT211,536.0
1241,2021-04-11,AT211,506.0
1242,2021-04-18,AT211,496.0
1243,2021-04-25,AT211,468.0
1244,2021-05-02,AT211,397.0
1245,2021-05-09,AT211,291.0
1246,2021-05-16,AT211,225.0
1247,2021-05-23,AT211,144.0
1248,2021-05-30,AT211,81.0
1249,2021-06-06,AT211,59.0
1250,2021-06-13,AT211,31.0
1251,2021-06-20,AT211,19.0
1252,2021-06-27,AT211,6.0
1253,2021-07-04,AT211,1.0
1254,2021-07-11,AT211,29.0
1255,2021-07-18,AT211,66.0
1256,2021-07-25,AT211,69.0
1257,2021-08-01,AT211,106.0
1258,2021-08-08,AT211,126.0
1259,2021-08-15,AT211,152.0
1260,2021-08-22,AT211,143.0
1261,2021-08-29,AT211,192.0
1262,2021-09-05,AT211,267.0
1263,2021-09-12,AT211,230.0
1264,2021-09-19,AT211,288.0
1265,2021-09-26,AT211,321.0
1266,2021-10-03,AT211,437.0
1267,2021-10-10,AT211,422.0
1268,2021-10-17,AT211,457.0
1269,2021-10-24,AT211,818.0
1270,2021-10-31,AT211,1182.0
1271,2021-11-07,AT211,1966.0
1272,2021-11-14,AT211,2741.0
1273,2021-11-21,AT211,3886.0
1274,2021-11-28,AT211,3750.0
1275,2021-12-05,AT211,2092.0
1276,2021-12-12,AT211,1157.0
1277,2021-12-19,AT211,592.0
1278,2021-12-26,AT211,467.0
1279,2022-01-02,AT211,535.0
1280,2022-01-09,AT211,836.0
1281,2022-01-16,AT211,
1282,2022-01-23,AT211,
1283,2022-01-30,AT211,
1284,2020-01-19,AT212,
1285,2020-01-26,AT212,
1286,2020-02-02,AT212,
1287,2020-02-09,AT212,
1288,2020-02-16,AT212,
1289,2020-02-23,AT212,
1290,2020-03-01,AT212,0.0
1291,2020-03-08,AT212,0.0
1292,2020-03-15,AT212,2.0
1293,2020-03-22,AT212,14.0
1294,2020-03-29,AT212,17.0
1295,2020-04-05,AT212,20.0
1296,2020-04-12,AT212,5.0
1297,2020-04-19,AT212,0.0
1298,2020-04-26,AT212,2.0
1299,2020-05-03,AT212,0.0
1300,2020-05-10,AT212,0.0
1301,2020-05-17,AT212,1.0
1302,2020-05-24,AT212,0.0
1303,2020-05-31,AT212,0.0
1304,2020-06-07,AT212,0.0
1305,2020-06-14,AT212,0.0
1306,2020-06-21,AT212,0.0
1307,2020-06-28,AT212,3.0
1308,2020-07-05,AT212,1.0
1309,2020-07-12,AT212,0.0
1310,2020-07-19,AT212,0.0
1311,2020-07-26,AT212,1.0
1312,2020-08-02,AT212,4.0
1313,2020-08-09,AT212,4.0
1314,2020-08-16,AT212,8.0
1315,2020-08-23,AT212,4.0
1316,2020-08-30,AT212,5.0
1317,2020-09-06,AT212,0.0
1318,2020-09-13,AT212,7.0
1319,2020-09-20,AT212,8.0
1320,2020-09-27,AT212,23.0
1321,2020-10-04,AT212,41.0
1322,2020-10-11,AT212,21.0
1323,2020-10-18,AT212,37.0
1324,2020-10-25,AT212,59.0
1325,2020-11-01,AT212,208.0
1326,2020-11-08,AT212,332.0
1327,2020-11-15,AT212,608.0
1328,2020-11-22,AT212,597.0
1329,2020-11-29,AT212,602.0
1330,2020-12-06,AT212,324.0
1331,2020-12-13,AT212,346.0
1332,2020-12-20,AT212,322.0
1333,2020-12-27,AT212,339.0
1334,2021-01-03,AT212,375.0
1335,2021-01-10,AT212,441.0
1336,2021-01-17,AT212,375.0
1337,2021-01-24,AT212,354.0
1338,2021-01-31,AT212,298.0
1339,2021-02-07,AT212,271.0
1340,2021-02-14,AT212,262.0
1341,2021-02-21,AT212,296.0
1342,2021-02-28,AT212,345.0
1343,2021-03-07,AT212,300.0
1344,2021-03-14,AT212,303.0
1345,2021-03-21,AT212,340.0
1346,2021-03-28,AT212,326.0
1347,2021-04-04,AT212,336.0
1348,2021-04-11,AT212,351.0
1349,2021-04-18,AT212,260.0
1350,2021-04-25,AT212,244.0
1351,2021-05-02,AT212,249.0
1352,2021-05-09,AT212,198.0
1353,2021-05-16,AT212,100.0
1354,2021-05-23,AT212,48.0
1355,2021-05-30,AT212,38.0
1356,2021-06-06,AT212,28.0
1357,2021-06-13,AT212,15.0
1358,2021-06-20,AT212,8.0
1359,2021-06-27,AT212,2.0
1360,2021-07-04,AT212,1.0
1361,2021-07-11,AT212,3.0
1362,2021-07-18,AT212,17.0
1363,2021-07-25,AT212,41.0
1364,2021-08-01,AT212,50.0
1365,2021-08-08,AT212,43.0
1366,2021-08-15,AT212,74.0
1367,2021-08-22,AT212,101.0
1368,2021-08-29,AT212,79.0
1369,2021-09-05,AT212,130.0
1370,2021-09-12,AT212,223.0
1371,2021-09-19,AT212,192.0
1372,2021-09-26,AT212,188.0
1373,2021-10-03,AT212,220.0
1374,2021-10-10,AT212,160.0
1375,2021-10-17,AT212,156.0
1376,2021-10-24,AT212,292.0
1377,2021-10-31,AT212,498.0
1378,2021-11-07,AT212,739.0
1379,2021-11-14,AT212,1173.0
1380,2021-11-21,AT212,1754.0
1381,2021-11-28,AT212,1726.0
1382,2021-12-05,AT212,1098.0
1383,2021-12-12,AT212,575.0
1384,2021-12-19,AT212,339.0
1385,2021-12-26,AT212,236.0
1386,2022-01-02,AT212,251.0
1387,2022-01-09,AT212,364.0
1388,2022-01-16,AT212,
1389,2022-01-23,AT212,
1390,2022-01-30,AT212,
1391,2020-01-19,AT213,
1392,2020-01-26,AT213,
1393,2020-02-02,AT213,
1394,2020-02-09,AT213,
1395,2020-02-16,AT213,
1396,2020-02-23,AT213,
1397,2020-03-01,AT213,0.0
1398,2020-03-08,AT213,3.0
1399,2020-03-15,AT213,0.0
1400,2020-03-22,AT213,43.0
1401,2020-03-29,AT213,56.0
1402,2020-04-05,AT213,24.0
1403,2020-04-12,AT213,24.0
1404,2020-04-19,AT213,2.0
1405,2020-04-26,AT213,0.0
1406,2020-05-03,AT213,0.0
1407,2020-05-10,AT213,0.0
1408,2020-05-17,AT213,0.0
1409,2020-05-24,AT213,0.0
1410,2020-05-31,AT213,0.0
1411,2020-06-07,AT213,1.0
1412,2020-06-14,AT213,0.0
1413,2020-06-21,AT213,3.0
1414,2020-06-28,AT213,3.0
1415,2020-07-05,AT213,0.0
1416,2020-07-12,AT213,1.0
1417,2020-07-19,AT213,3.0
1418,2020-07-26,AT213,1.0
1419,2020-08-02,AT213,3.0
1420,2020-08-09,AT213,10.0
1421,2020-08-16,AT213,9.0
1422,2020-08-23,AT213,4.0
1423,2020-08-30,AT213,2.0
1424,2020-09-06,AT213,10.0
1425,2020-09-13,AT213,15.0
1426,2020-09-20,AT213,15.0
1427,2020-09-27,AT213,17.0
1428,2020-10-04,AT213,45.0
1429,2020-10-11,AT213,91.0
1430,2020-10-18,AT213,87.0
1431,2020-10-25,AT213,127.0
1432,2020-11-01,AT213,319.0
1433,2020-11-08,AT213,591.0
1434,2020-11-15,AT213,1212.0
1435,2020-11-22,AT213,1151.0
1436,2020-11-29,AT213,1006.0
1437,2020-12-06,AT213,687.0
1438,2020-12-13,AT213,461.0
1439,2020-12-20,AT213,388.0
1440,2020-12-27,AT213,254.0
1441,2021-01-03,AT213,355.0
1442,2021-01-10,AT213,423.0
1443,2021-01-17,AT213,184.0
1444,2021-01-24,AT213,155.0
1445,2021-01-31,AT213,114.0
1446,2021-02-07,AT213,130.0
1447,2021-02-14,AT213,145.0
1448,2021-02-21,AT213,176.0
1449,2021-02-28,AT213,195.0
1450,2021-03-07,AT213,235.0
1451,2021-03-14,AT213,266.0
1452,2021-03-21,AT213,195.0
1453,2021-03-28,AT213,245.0
1454,2021-04-04,AT213,295.0
1455,2021-04-11,AT213,318.0
1456,2021-04-18,AT213,318.0
1457,2021-04-25,AT213,229.0
1458,2021-05-02,AT213,169.0
1459,2021-05-09,AT213,95.0
1460,2021-05-16,AT213,77.0
1461,2021-05-23,AT213,54.0
1462,2021-05-30,AT213,43.0
1463,2021-06-06,AT213,46.0
1464,2021-06-13,AT213,35.0
1465,2021-06-20,AT213,12.0
1466,2021-06-27,AT213,3.0
1467,2021-07-04,AT213,3.0
1468,2021-07-11,AT213,6.0
1469,2021-07-18,AT213,8.0
1470,2021-07-25,AT213,27.0
1471,2021-08-01,AT213,37.0
1472,2021-08-08,AT213,18.0
1473,2021-08-15,AT213,56.0
1474,2021-08-22,AT213,66.0
1475,2021-08-29,AT213,65.0
1476,2021-09-05,AT213,85.0
1477,2021-09-12,AT213,107.0
1478,2021-09-19,AT213,121.0
1479,2021-09-26,AT213,126.0
1480,2021-10-03,AT213,155.0
1481,2021-10-10,AT213,162.0
1482,2021-10-17,AT213,189.0
1483,2021-10-24,AT213,326.0
1484,2021-10-31,AT213,459.0
1485,2021-11-07,AT213,779.0
1486,2021-11-14,AT213,1276.0
1487,2021-11-21,AT213,2328.0
1488,2021-11-28,AT213,2533.0
1489,2021-12-05,AT213,1335.0
1490,2021-12-12,AT213,623.0
1491,2021-12-19,AT213,323.0
1492,2021-12-26,AT213,216.0
1493,2022-01-02,AT213,196.0
1494,2022-01-09,AT213,247.0
1495,2022-01-16,AT213,
1496,2022-01-23,AT213,
1497,2022-01-30,AT213,
1498,2020-01-19,AT221,
1499,2020-01-26,AT221,
1500,2020-02-02,AT221,
1501,2020-02-09,AT221,
1502,2020-02-16,AT221,
1503,2020-02-23,AT221,
1504,2020-03-01,AT221,0.0
1505,2020-03-08,AT221,3.0
1506,2020-03-15,AT221,38.0
1507,2020-03-22,AT221,126.0
1508,2020-03-29,AT221,137.0
1509,2020-04-05,AT221,165.0
1510,2020-04-12,AT221,108.0
1511,2020-04-19,AT221,58.0
1512,2020-04-26,AT221,39.0
1513,2020-05-03,AT221,19.0
1514,2020-05-10,AT221,6.0
1515,2020-05-17,AT221,3.0
1516,2020-05-24,AT221,4.0
1517,2020-05-31,AT221,0.0
1518,2020-06-07,AT221,4.0
1519,2020-06-14,AT221,1.0
1520,2020-06-21,AT221,9.0
1521,2020-06-28,AT221,8.0
1522,2020-07-05,AT221,28.0
1523,2020-07-12,AT221,20.0
1524,2020-07-19,AT221,35.0
1525,2020-07-26,AT221,25.0
1526,2020-08-02,AT221,14.0
1527,2020-08-09,AT221,13.0
1528,2020-08-16,AT221,61.0
1529,2020-08-23,AT221,83.0
1530,2020-08-30,AT221,106.0
1531,2020-09-06,AT221,103.0
1532,2020-09-13,AT221,147.0
1533,2020-09-20,AT221,169.0
1534,2020-09-27,AT221,144.0
1535,2020-10-04,AT221,135.0
1536,2020-10-11,AT221,143.0
1537,2020-10-18,AT221,298.0
1538,2020-10-25,AT221,686.0
1539,2020-11-01,AT221,1141.0
1540,2020-11-08,AT221,1750.0
1541,2020-11-15,AT221,1718.0
1542,2020-11-22,AT221,1472.0
1543,2020-11-29,AT221,1302.0
1544,2020-12-06,AT221,1072.0
1545,2020-12-13,AT221,813.0
1546,2020-12-20,AT221,635.0
1547,2020-12-27,AT221,522.0
1548,2021-01-03,AT221,547.0
1549,2021-01-10,AT221,542.0
1550,2021-01-17,AT221,342.0
1551,2021-01-24,AT221,375.0
1552,2021-01-31,AT221,380.0
1553,2021-02-07,AT221,352.0
1554,2021-02-14,AT221,454.0
1555,2021-02-21,AT221,679.0
1556,2021-02-28,AT221,590.0
1557,2021-03-07,AT221,534.0
1558,2021-03-14,AT221,637.0
1559,2021-03-21,AT221,691.0
1560,2021-03-28,AT221,730.0
1561,2021-04-04,AT221,664.0
1562,2021-04-11,AT221,551.0
1563,2021-04-18,AT221,752.0
1564,2021-04-25,AT221,832.0
1565,2021-05-02,AT221,659.0
1566,2021-05-09,AT221,530.0
1567,2021-05-16,AT221,346.0
1568,2021-05-23,AT221,201.0
1569,2021-05-30,AT221,142.0
1570,2021-06-06,AT221,114.0
1571,2021-06-13,AT221,56.0
1572,2021-06-20,AT221,29.0
1573,2021-06-27,AT221,17.0
1574,2021-07-04,AT221,14.0
1575,2021-07-11,AT221,63.0
1576,2021-07-18,AT221,194.0
1577,2021-07-25,AT221,141.0
1578,2021-08-01,AT221,189.0
1579,2021-08-08,AT221,182.0
1580,2021-08-15,AT221,337.0
1581,2021-08-22,AT221,510.0
1582,2021-08-29,AT221,539.0
1583,2021-09-05,AT221,537.0
1584,2021-09-12,AT221,663.0
1585,2021-09-19,AT221,727.0
1586,2021-09-26,AT221,552.0
1587,2021-10-03,AT221,691.0
1588,2021-10-10,AT221,698.0
1589,2021-10-17,AT221,831.0
1590,2021-10-24,AT221,1060.0
1591,2021-10-31,AT221,1285.0
1592,2021-11-07,AT221,2065.0
1593,2021-11-14,AT221,2342.0
1594,2021-11-21,AT221,2803.0
1595,2021-11-28,AT221,3360.0
1596,2021-12-05,AT221,2477.0
1597,2021-12-12,AT221,1398.0
1598,2021-12-19,AT221,808.0
1599,2021-12-26,AT221,591.0
1600,2022-01-02,AT221,804.0
1601,2022-01-09,AT221,1271.0
1602,2022-01-16,AT221,
1603,2022-01-23,AT221,
1604,2022-01-30,AT221,
1605,2020-01-19,AT222,
1606,2020-01-26,AT222,
1607,2020-02-02,AT222,
1608,2020-02-09,AT222,
1609,2020-02-16,AT222,
1610,2020-02-23,AT222,
1611,2020-03-01,AT222,0.0
1612,2020-03-08,AT222,0.0
1613,2020-03-15,AT222,5.0
1614,2020-03-22,AT222,33.0
1615,2020-03-29,AT222,20.0
1616,2020-04-05,AT222,12.0
1617,2020-04-12,AT222,11.0
1618,2020-04-19,AT222,4.0
1619,2020-04-26,AT222,3.0
1620,2020-05-03,AT222,0.0
1621,2020-05-10,AT222,0.0
1622,2020-05-17,AT222,0.0
1623,2020-05-24,AT222,0.0
1624,2020-05-31,AT222,0.0
